,shapeName,shapeID,shapeGroup,shapeType,longitude,latitude,is_land,tmz,elevation,surface_azimuth,fixed_yield,tracking_yield
177,Masungu,55941954B39393851070434,BWA,ADM2,27.565172881452987,-21.016704977477172,True,Africa/Gaborone,0.0,0,430758.9029531931,535453.2537751643
178,Chobe,55941954B34591946516146,BWA,ADM2,24.802685292141796,-18.5135937819488,True,Africa/Gaborone,1001.0,0,426453.0330570417,529075.6437454966
179,Ngamiland East,55941954B40687665076650,BWA,ADM2,23.689142651772915,-19.737517697378344,True,Africa/Gaborone,0.0,0,426079.4910149762,523794.1433266904
180,Ngwaketse North,55941954B26927140411587,BWA,ADM2,24.10346893062312,-24.595153540567946,True,Africa/Gaborone,1097.0,0,442411.4516364237,544950.7266330747
181,Ngwaketse South,55941954B49613130605683,BWA,ADM2,24.808181840294996,-25.45279018494473,True,Africa/Gaborone,0.0,0,421541.60048539325,513663.62528634846
182,Djando,10938185B42418571168375,COM,ADM2,43.81365146206366,-12.354404717664488,True,Indian/Comoro,354.0,0,410218.40907525015,518775.13796531205
183,Domoni,10938185B41806506469500,COM,ADM2,44.48595432053558,-12.191502645682927,True,Indian/Comoro,0.0,0,405059.74890582106,506067.108148293
184,Fomboni,10938185B23268545061954,COM,ADM2,43.71777365123775,-12.295158585609192,True,Indian/Comoro,0.0,0,404557.8722607094,509678.9474574516
185,Hamahamet-Mboinkou,10938185B70444296254874,COM,ADM2,43.37940434684201,-11.48572867936723,True,Indian/Comoro,0.0,0,414993.9002748991,516167.17487367685
186,Hambou,10938185B8813398551192,COM,ADM2,43.32268643619443,-11.818366688748194,True,Indian/Comoro,667.0,0,392318.73373005586,492005.29063974007
187,Itsandra-Hamanvou,10938185B82482804134728,COM,ADM2,43.30180504862568,-11.61233341979502,True,Indian/Comoro,0.0,0,379167.9086084233,472872.6077973341
188,Kartala,10938185B58200193875213,COM,ADM2,43.365304149989065,-11.764632975540783,True,Indian/Comoro,1998.0,0,334921.3906042412,357677.2040224707
189,Mbadjini Est,10938185B84550121750878,COM,ADM2,43.4489953825202,-11.836156284545233,True,Indian/Comoro,0.0,0,361205.1131661943,449867.3883609349
190,Mbadjini Ouest,10938185B5285365051467,COM,ADM2,43.401144226833225,-11.844543341923975,True,Indian/Comoro,0.0,0,374235.9826682375,466541.8960310943
191,Mitsamiouli-Mboudé,10938185B67203865227918,COM,ADM2,43.322215696267925,-11.437639290655897,True,Indian/Comoro,649.0,0,377310.3682099809,465260.56490314123
192,Moroni-Bambao,10938185B83767222062315,COM,ADM2,43.28990471131911,-11.747836259618563,True,Indian/Comoro,0.0,0,359847.30461596494,441806.9656447459
193,Mrémani,10938185B83207987774368,COM,ADM2,44.49979167722357,-12.325958522188001,True,Indian/Comoro,617.0,0,395735.8915492472,497918.97335321514
194,Mutsamudu,10938185B74704582538531,COM,ADM2,44.38700857839102,-12.193170467273452,True,Indian/Comoro,0.0,0,375151.26219586586,471917.5477229598
195,Nioumachioi,10938185B46959303700006,COM,ADM2,43.68853199082212,-12.326426738394172,True,Indian/Comoro,270.0,0,402770.67255939,504556.9592393712
196,Oichili-Dimani,10938185B16841428111903,COM,ADM2,43.3761868687089,-11.661180852459761,True,Indian/Comoro,0.0,0,372007.684989926,466273.0174308323
197,Ouani,10938185B16418977449415,COM,ADM2,44.450747265436895,-12.167471675496753,True,Indian/Comoro,0.0,0,375710.0086739192,441000.9066426943
198,Sima,10938185B89113061759376,COM,ADM2,44.37001230244833,-12.237261457986842,True,Indian/Comoro,234.0,0,350012.48144428985,431884.36706016515
199,Aba,63176286B20411552692002,COD,ADM2,30.237603572945616,3.858594507163059,True,Africa/Kinshasa,0.0,180,356591.70911624096,430329.05519155005
200,Aketi,63176286B77771623677962,COD,ADM2,23.75512109096965,2.9797174569254397,True,Africa/Kinshasa,0.0,180,351906.4242794685,419490.96136346966
201,Ango,63176286B24678106401017,COD,ADM2,26.074994594493724,4.4732059729472775,True,Africa/Kinshasa,600.0,180,373699.9147691512,449133.0213173564
202,Ariwara,63176286B55306571020797,COD,ADM2,30.707063198699114,3.135785708050908,True,Africa/Kinshasa,0.0,180,372954.51837763446,452122.9892315361
203,Aru,63176286B14719092717616,COD,ADM2,30.53843928035089,3.070589661199835,True,Africa/Kinshasa,0.0,180,370477.37042005337,449327.3631176931
204,Bafwasende,63176286B50174012793828,COD,ADM2,26.997212807744166,0.7350719801150484,True,Africa/Kinshasa,0.0,180,328724.6297376593,387179.34498619253
205,Bagata,63176286B20425932648522,COD,ADM2,17.711352686339474,-3.904098091913511,True,Africa/Kinshasa,383.0,0,357186.42543861317,426378.6505576756
206,Bambesa,63176286B69142293994365,COD,ADM2,25.97140557410965,3.093267587859085,True,Africa/Kinshasa,0.0,180,353458.6858142038,422998.13756414055
207,Banalia,63176286B83745324886444,COD,ADM2,25.458862774431914,1.5836720772773931,True,Africa/Kinshasa,444.0,180,333922.2628544603,396951.40541521943
208,Bandundu,63176286B76945459106625,COD,ADM2,17.444417533698186,-3.3167698387270725,True,Africa/Kinshasa,0.0,0,353025.6734258091,421013.08557449473
209,Bangu,63176286B31425721317411,COD,ADM2,14.452689716625297,-5.557167829711937,True,Africa/Kinshasa,0.0,0,321951.5767930258,377082.257877448
210,Baraka,63176286B52252759567832,COD,ADM2,29.092925497343543,-4.0896168344608075,True,Africa/Kinshasa,776.0,0,366754.0318422768,441176.2770534558
211,Basankusu,63176286B59821830207387,COD,ADM2,20.001171067611878,1.08785084136678,True,Africa/Kinshasa,348.0,180,342389.9296948253,406496.28921902424
212,Basoko,63176286B83726148102259,COD,ADM2,23.972240283267116,1.7403762654215256,True,Africa/Kinshasa,0.0,180,343161.8322887047,406931.7359548013
213,Befale,63176286B4133354906354,COD,ADM2,21.154227527515992,0.5020916304421283,True,Africa/Kinshasa,0.0,180,341641.8537750004,401980.4531394372
214,Bena-Dibele,63176286B9358277012481,COD,ADM2,22.909861021714313,-4.229998331658,True,Africa/Kinshasa,555.0,0,337964.8677697057,398353.5138194583
215,Beni,63176286B12710938610069,COD,ADM2,29.456748897074302,0.4752343022674213,True,Africa/Kinshasa,0.0,180,342594.0094993962,397518.54246529733
216,Bikoro,63176286B68262610189121,COD,ADM2,18.186702800356695,-0.8098346535836755,True,Africa/Kinshasa,318.0,0,341476.7338255647,402864.90974047646
217,Boende,63176286B77918114228452,COD,ADM2,20.998048671206185,-0.49459010037958867,True,Africa/Kinshasa,0.0,0,335059.94549682987,391940.6248033908
218,Bokungu,63176286B49430673132917,COD,ADM2,22.196895677936833,-0.8527981637149232,True,Africa/Kinshasa,439.0,0,330425.1282005244,389119.2019517308
219,Bolobo,63176286B21856672762157,COD,ADM2,16.3817085825673,-2.6845102505740575,True,Africa/Kinshasa,0.0,0,338273.21219387976,400299.7041423531
220,Bolomba,63176286B53001735211155,COD,ADM2,19.24478932679764,0.4024744437881962,True,Africa/Kinshasa,0.0,180,338746.0665213773,400339.09396756435
221,Boma,63176286B538038850114,COD,ADM2,13.053684258822235,-5.812302239643358,True,Africa/Kinshasa,20.0,0,329544.8051987562,388047.436207306
222,Bomongo,63176286B36806520086654,COD,ADM2,18.29650228624593,1.050911589976589,True,Africa/Kinshasa,0.0,180,340694.34036219603,407126.2715125784
223,Bondo,63176286B80368275017521,COD,ADM2,24.099438676527388,4.19504226978131,True,Africa/Kinshasa,0.0,180,364648.43630841526,438231.36046668765
224,Bongandanga,63176286B86504731111535,COD,ADM2,21.19692945130558,1.5780263943887132,True,Africa/Kinshasa,0.0,180,339724.88943241327,400831.16765025933
225,Bosobolo,63176286B50098701443330,COD,ADM2,19.79008154985846,4.550981049711187,True,Africa/Kinshasa,478.0,180,354828.92567864526,427712.1923437795
226,Budjala,63176286B30356596276779,COD,ADM2,19.960067222045993,2.5335076441033935,True,Africa/Kinshasa,0.0,180,348773.7133638796,417329.52128794865
227,Bukama,63176286B12691977822681,COD,ADM2,26.12740377970001,-8.848929714095961,True,Africa/Kinshasa,569.0,0,396218.7399911591,480242.10111433774
228,Bukavu,63176286B64827262038855,COD,ADM2,28.844424079917314,-2.500180275012202,True,Africa/Kinshasa,0.0,0,337781.2435717641,388255.36228382756
229,Bulungu,63176286B11990771214401,COD,ADM2,18.690772880500592,-4.659149381039065,True,Africa/Kinshasa,0.0,0,344101.1282709925,408469.19969488983
230,Bumba,63176286B7674321742221,COD,ADM2,22.531475974252643,2.5489599236109464,True,Africa/Kinshasa,471.0,180,349438.5135344448,416105.37120702094
231,Bunia,63176286B65216379244562,COD,ADM2,30.25880608712133,1.5457029755393994,True,Africa/Kinshasa,0.0,180,367156.2410803956,443288.63260973064
232,Businga,63176286B10859728267394,COD,ADM2,20.931565857893307,3.3927704116385935,True,Africa/Kinshasa,0.0,180,354506.3107358196,421867.99822588114
233,Buta,63176286B70684258400559,COD,ADM2,25.17195209920268,2.817752560310353,True,Africa/Kinshasa,484.0,180,342415.2682176484,408780.7575409692
234,Butembo,63176286B17770065929195,COD,ADM2,29.285618021035603,0.13904018877267368,True,Africa/Kinshasa,0.0,180,325155.4559881727,388476.61039823113
235,Dekese,63176286B23528212594514,COD,ADM2,21.37280300755995,-3.287996348572721,True,Africa/Kinshasa,451.0,0,334994.46910621016,393328.84657893446
236,Demba,63176286B65160793690884,COD,ADM2,22.258062225069438,-5.343026146303904,True,Africa/Kinshasa,0.0,0,345111.3349506827,405212.83382859564
237,Dibaya,63176286B23998883625218,COD,ADM2,22.77776204736386,-6.37956336164352,True,Africa/Kinshasa,802.0,0,351578.9289125863,415495.65601177653
238,Dibaya-Lubwe,63176286B25992661497472,COD,ADM2,19.86548643158593,-4.1547558028548215,True,Africa/Kinshasa,0.0,0,345404.84361528716,409250.5134044767
239,Dilolo,63176286B33518015273847,COD,ADM2,23.221979131482982,-10.560429986192657,True,Africa/Kinshasa,0.0,0,381714.4321965194,462895.98842922685
240,Dimbelenge,63176286B75664078742838,COD,ADM2,22.947925398021013,-5.133002803733529,True,Africa/Kinshasa,594.0,0,342838.0904670184,404644.7851929498
241,Dingila,63176286B70830242214620,COD,ADM2,26.073856222766196,3.6507047974250986,True,Africa/Kinshasa,0.0,180,360300.6980437493,432902.7165860378
242,Djolu,63176286B56364191841329,COD,ADM2,22.45208886858669,0.7022924806757601,True,Africa/Kinshasa,441.0,180,335989.96968548896,398302.4331580305
243,Djugu,63176286B65133649587609,COD,ADM2,30.381372943364006,1.9012085096984876,True,Africa/Kinshasa,0.0,180,329662.49720181024,396805.5672857343
244,Dungu,63176286B6974395638231,COD,ADM2,28.415642899831013,4.072065215272912,True,Africa/Kinshasa,0.0,180,375429.9914676583,454071.7110303386
245,Faradje,63176286B94121502354965,COD,ADM2,29.977148146454223,3.536251408344748,True,Africa/Kinshasa,870.0,180,353444.96115851926,423203.0425327623
246,Feshi,63176286B93121803325272,COD,ADM2,18.318413038799626,-6.296422042196213,True,Africa/Kinshasa,0.0,0,346689.4548147643,410713.88805525535
247,Fizi,63176286B21708239892428,COD,ADM2,28.83219880807267,-4.2760051782148105,True,Africa/Kinshasa,1143.0,0,305392.8371031176,352825.1462441152
248,Gbadolite,63176286B98421000452360,COD,ADM2,20.877408807323558,4.280485381304087,True,Africa/Kinshasa,0.0,180,362032.17099087423,436039.1586895541
249,Gemena,63176286B43464771754704,COD,ADM2,19.69414411850698,3.4003405582246726,True,Africa/Kinshasa,403.0,180,356213.9335038823,426540.631883734
250,Goma,63176286B45383896961526,COD,ADM2,29.196520440801628,-1.6566758088106945,True,Africa/Kinshasa,0.0,0,348868.1522043093,409898.26112493844
251,Gungu,63176286B71176382547280,COD,ADM2,19.27494252391683,-5.770223323058769,True,Africa/Kinshasa,0.0,0,351789.25607005844,415675.9506477931
252,Idiofa,63176286B53815785774290,COD,ADM2,19.52730930985632,-4.674163848386391,True,Africa/Kinshasa,431.0,0,345003.49977506226,406810.58778358327
253,Idjwi,63176286B68411895895174,COD,ADM2,29.085309589840485,-2.0195146070299708,True,Africa/Kinshasa,0.0,0,384876.36695581593,458740.39068004105
254,Ikela,63176286B75913983063727,COD,ADM2,23.26044765079312,-1.18623815968367,True,Africa/Kinshasa,430.0,0,335558.6551655848,397012.7257712343
255,Ilebo,63176286B19501088760626,COD,ADM2,20.558840525735036,-5.041399134586538,True,Africa/Kinshasa,0.0,0,339579.7532431999,400171.4699762694
256,Ingbokolo,63176286B90733061522477,COD,ADM2,30.768488330511097,3.397612149509682,True,Africa/Kinshasa,1227.0,180,380227.0733354924,464644.8702400448
257,Ingende,63176286B3271137171664,COD,ADM2,19.39781037881498,-0.6024675974584681,True,Africa/Kinshasa,0.0,0,341374.9381344124,402580.6135803913
258,Inkisi,63176286B22382339186814,COD,ADM2,15.097118044974646,-5.140285517266457,True,Africa/Kinshasa,0.0,0,338350.30508970673,395886.35033990804
259,Inongo,63176286B68796769615290,COD,ADM2,18.15887056425082,-1.9220108794398654,True,Africa/Kinshasa,0.0,0,338197.3989524101,400917.3925730173
260,Irumu,63176286B75372177576839,COD,ADM2,29.91947048511645,1.2282668808591153,True,Africa/Kinshasa,1244.0,180,337641.9181007555,403778.2100772606
261,Isangi,63176286B30130216174864,COD,ADM2,24.20374290056449,0.5304066958574462,True,Africa/Kinshasa,0.0,180,336772.1802202589,400223.6174354078
262,Isiro,63176286B55213243416233,COD,ADM2,27.63556874626901,2.7675298342287555,True,Africa/Kinshasa,0.0,180,347792.9811463824,414401.2143841588
263,Kabalo,63176286B58583497580401,COD,ADM2,26.89198365805473,-6.254709549515943,True,Africa/Kinshasa,566.0,0,370992.76240843406,448253.78206251055
264,Kabambare,63176286B85957320837216,COD,ADM2,27.725806402897714,-4.5475964065054555,True,Africa/Kinshasa,0.0,0,345140.4116858796,413084.26319466915
265,Kabare,63176286B3160723083670,COD,ADM2,28.636765449585997,-2.4297454129139804,True,Africa/Kinshasa,0.0,0,307642.35627696523,355243.2201695683
266,Kabeya-Kamwanga,63176286B62322725812229,COD,ADM2,23.17572005048708,-5.966817693738845,True,Africa/Kinshasa,557.0,0,349221.8238493222,412939.5918492556
267,Kabinda,63176286B78021290688444,COD,ADM2,24.638428047145496,-6.130447570281868,True,Africa/Kinshasa,0.0,0,345052.64088138856,407831.9443254932
268,Kabongo,63176286B531915432051,COD,ADM2,25.589803522756124,-7.0809536479959565,True,Africa/Kinshasa,851.0,0,353718.16005213273,422160.45268034254
269,Kahemba,63176286B37251946319002,COD,ADM2,18.999742054281704,-7.305244881799209,True,Africa/Kinshasa,0.0,0,355944.9355124374,423200.37813876016
270,Kailo,63176286B17504702690240,COD,ADM2,25.685946761630888,-2.5044899776375744,True,Africa/Kinshasa,0.0,0,334120.10821713577,392657.27364423004
271,Kalehe,63176286B48907865482387,COD,ADM2,28.641674786469675,-2.0526182699119775,True,Africa/Kinshasa,1120.0,0,344892.6674087902,399514.898172203
272,Kalemie,63176286B6958016734749,COD,ADM2,28.92658491746444,-5.958041605632893,True,Africa/Kinshasa,0.0,0,367126.3610129933,446766.3531565621
273,Kalima,63176286B20601319898864,COD,ADM2,26.557971061044412,-2.5118823200544202,True,Africa/Kinshasa,0.0,0,332499.7374296936,385571.05355745717
274,Kambove,63176286B84034630662614,COD,ADM2,26.5895554994215,-11.297755172421269,True,Africa/Kinshasa,1459.0,0,394302.27693568857,482261.93696151994
275,Kamiji,63176286B35852451405101,COD,ADM2,23.22683166038807,-6.7041789814600055,True,Africa/Kinshasa,0.0,0,366278.57743056817,435815.6028667523
276,Kamina,63176286B31000864957103,COD,ADM2,24.922249240921065,-8.769243291184203,True,Africa/Kinshasa,0.0,0,377050.17970120296,455058.55301210994
277,Kamituga,63176286B35677174574617,COD,ADM2,28.192832390587686,-3.060177726448676,True,Africa/Kinshasa,1044.0,0,334181.05892607925,385540.6641067751
278,Kamonia,63176286B40120828568077,COD,ADM2,20.720128783053138,-6.543169072902829,True,Africa/Kinshasa,0.0,0,355124.98932973226,417831.3680235301
279,Kananga,63176286B7058717383424,COD,ADM2,22.46802923581797,-5.893836678309568,True,Africa/Kinshasa,0.0,0,351853.1209716203,414283.3925301629
280,Kaniama,63176286B16885288794784,COD,ADM2,24.154971774153594,-7.867826776421016,True,Africa/Kinshasa,982.0,0,372660.1418622328,448075.84365991194
281,Kaoze,63176286B47747519497786,COD,ADM2,29.777224337114784,-7.046799033265491,True,Africa/Kinshasa,0.0,0,398645.6827374509,489073.0563407185
282,Kapanga,63176286B41140464701712,COD,ADM2,22.79767765129005,-8.411654466833086,True,Africa/Kinshasa,922.0,0,375433.3082924639,450386.96970876
283,Kasaji,63176286B96753486418064,COD,ADM2,23.452260967782287,-10.36055998266842,True,Africa/Kinshasa,0.0,0,383758.3220059333,465597.62999135547
284,Kasangulu,63176286B98008703469616,COD,ADM2,15.346441569431768,-4.784290280564814,True,Africa/Kinshasa,0.0,0,338548.31243229646,399079.11465426366
285,Kasenga,63176286B77262619841164,COD,ADM2,27.962285564828296,-10.455439562789469,True,Africa/Kinshasa,0.0,0,393671.03605110967,479231.1888340194
286,Kasongo,63176286B88012685356826,COD,ADM2,26.459434843363596,-4.364579457603553,True,Africa/Kinshasa,555.0,0,343593.64350420097,407611.62998173694
287,Kasongo-Lunda,63176286B94968684087840,COD,ADM2,17.581580802403657,-7.049131073805935,True,Africa/Kinshasa,0.0,0,348207.8960636138,408368.8349249163
288,Katako-Kombe,63176286B65571818133367,COD,ADM2,24.398065041570057,-3.2883117589500395,True,Africa/Kinshasa,0.0,0,340462.8112614665,404350.9666590113
289,Katanda,63176286B83227238071318,COD,ADM2,23.89070008898546,-6.089645169974213,True,Africa/Kinshasa,545.0,0,356793.14721936156,424467.4933292831
290,Kazumba,63176286B97272919542005,COD,ADM2,21.97982699267108,-6.433851797675646,True,Africa/Kinshasa,0.0,0,359675.1881906346,428556.7550118305
291,Kenge,63176286B18264844623742,COD,ADM2,17.020969953062245,-5.023124479084083,True,Africa/Kinshasa,0.0,0,356244.43991182296,425500.75229085324
292,Kibombo,63176286B11141066261470,COD,ADM2,25.427387140507083,-4.070632669144754,True,Africa/Kinshasa,517.0,0,339023.8909559765,402642.6528961741
293,Kikwit,63176286B32367911689095,COD,ADM2,18.80415600334537,-5.055677419667129,True,Africa/Kinshasa,0.0,0,349962.5347837441,412930.29992212064
294,Kimvula,63176286B83971453832478,COD,ADM2,16.0384654001612,-5.451827858776001,True,Africa/Kinshasa,724.0,0,346709.64363923925,409364.4294565797
295,Kindu,63176286B62585085359897,COD,ADM2,25.91535330802656,-2.965973606092693,True,Africa/Kinshasa,0.0,0,335083.29501697805,393372.9103666732
296,Kinshasa,63176286B79360907689545,COD,ADM2,15.911972620326273,-4.439265329512575,True,Africa/Kinshasa,0.0,0,341745.12448756106,400497.98908524134
297,Kipushi,63176286B75279003671986,COD,ADM2,27.865350185576233,-11.587751616386047,True,Africa/Kinshasa,0.0,0,400797.92804988084,491155.4780300903
298,Kiri,63176286B37259268611319,COD,ADM2,19.208757282949783,-1.6167938320234025,True,Africa/Kinshasa,319.0,0,335859.59948263376,397146.5765681019
299,Kisangani,63176286B93910554563220,COD,ADM2,25.211392888950236,0.5281475868835159,True,Africa/Kinshasa,0.0,180,331486.64319003694,392327.4117202397
300,Kole,63176286B77592742780307,COD,ADM2,22.607595916792985,-3.622275254841283,True,Africa/Kinshasa,0.0,0,333889.51970872603,393294.731126765
301,Kolwezi,63176286B76187105234082,COD,ADM2,25.48490825637115,-10.750266929439482,True,Africa/Kinshasa,1536.0,0,391544.9324276604,471317.7777737
302,Kongolo,63176286B90330150002289,COD,ADM2,26.848885080307603,-5.368331058757573,True,Africa/Kinshasa,0.0,0,352776.4805462476,425162.9131317977
303,Kungu,63176286B55786633055845,COD,ADM2,18.75190603129639,2.4799541817292825,True,Africa/Kinshasa,347.0,180,340576.87377226126,404589.0822220666
304,Kutu,63176286B54443714119434,COD,ADM2,18.23408151559959,-2.981993115522846,True,Africa/Kinshasa,0.0,0,345502.02495356556,409682.24771872465
305,Kwamouth,63176286B12311619160810,COD,ADM2,16.67792193845672,-3.578864882643459,True,Africa/Kinshasa,444.0,0,349988.5815486976,419051.89078008966
